países;quantidade;valor;ano;opcao
Estados Unidos;26.405;64.081;2018;Espumantes
França;3.637.804;12.678.962;2018;Espumantes
Geórgia;-;-;2018;Espumantes
Granada;-;-;2018;Espumantes
Grécia;-;-;2018;Espumantes
Hong Kong;-;-;2018;Espumantes
Hungria;1.802;5.977;2018;Espumantes
Indonésia;35;271;2018;Espumantes
Irlanda;-;-;2018;Espumantes
Israel;-;-;2018;Espumantes
Itália;2.147.490;5.947.967;2018;Espumantes
Luxemburgo;208;1.902;2018;Espumantes
México;95;777;2018;Espumantes
Moldávia;-;-;2018;Espumantes
Nova Zelândia;-;-;2018;Espumantes
Países Baixos;305;10.695;2018;Espumantes
Panamá;15.057;30.546;2018;Espumantes
Peru;-;-;2018;Espumantes
Portugal;128.802;526.987;2018;Espumantes
Reino Unido;3.834;104.831;2018;Espumantes
Romênia;-;-;2018;Espumantes
Suíça;576;4.031;2018;Espumantes
Tunísia;-;-;2018;Espumantes
Ucrânia;-;-;2018;Espumantes
Uruguai;776;5.786;2018;Espumantes
Não consta na tabela;-;-;2018;Espumantes
Não declarados;-;-;2018;Espumantes
Outros;-;-;2018;Espumantes
Total;9.165.991;29.530.453;2018;Espumantes
Argélia;-;-;2018;Uvas frescas
Argentina;1.616.855;2.499.358;2018;Uvas frescas
Brasil;-;-;2018;Uvas frescas
Chile;16.103.415;25.237.521;2018;Uvas frescas
Colômbia;-;-;2018;Uvas frescas
Egito;-;-;2018;Uvas frescas
Espanha;83.212;164.529;2018;Uvas frescas
Estados Unidos;15.100;40.981;2018;Uvas frescas
Grécia;-;-;2018;Uvas frescas
Itália;334.544;610.245;2018;Uvas frescas
México;-;-;2018;Uvas frescas
Peru;947.045;1.936.467;2018;Uvas frescas
Paraguai;-;-;2018;Uvas frescas
Portugal;-;-;2018;Uvas frescas
Panamá;-;-;2018;Uvas frescas
Reino Unido;-;-;2018;Uvas frescas
Uruguai;-;-;2018;Uvas frescas
Venezuela;-;-;2018;Uvas frescas
Não consta na tabela;-;-;2018;Uvas frescas
Outros;-;-;2018;Uvas frescas
Total;19.100.171;30.489.101;2018;Uvas frescas
Afeganistão;-;-;2018;Uvas passas
África do Sul;1.089.700;3.106.052;2018;Uvas passas
Alemanha, República Democrática;-;-;2018;Uvas passas
Arábia Saudita;-;-;2018;Uvas passas
Argentina;23.564.519;43.501.396;2018;Uvas passas
Austrália;-;-;2018;Uvas passas
Bélgica;-;-;2018;Uvas passas
Chile;127.231;290.772;2018;Uvas passas
China;-;-;2018;Uvas passas
China Continental;224.165;279.253;2018;Uvas passas
Cingapura;-;-;2018;Uvas passas
Costa Rica;-;-;2018;Uvas passas
Emirados;-;-;2018;Uvas passas
Espanha;-;-;2018;Uvas passas
Estados Unidos;42.859;244.215;2018;Uvas passas
França;-;-;2018;Uvas passas
Grécia;1.600;5.156;2018;Uvas passas
Guiana Britânica;-;-;2018;Uvas passas
Índia;736.700;1.007.031;2018;Uvas passas
Irã;340.000;817.941;2018;Uvas passas
Itália;-;-;2018;Uvas passas
Japão;-;-;2018;Uvas passas
México;-;-;2018;Uvas passas
Países Baixos;-;-;2018;Uvas passas
Paraguai;-;-;2018;Uvas passas
Peru;-;-;2018;Uvas passas
Portugal;-;-;2018;Uvas passas
Reino Unido;20;461;2018;Uvas passas
Suécia;-;-;2018;Uvas passas
Turquia;262.616;494.370;2018;Uvas passas
Uruguai;-;-;2018;Uvas passas
Uzbequistão;-;-;2018;Uvas passas
Venezuela;-;-;2018;Uvas passas
Não consta na tabela;-;-;2018;Uvas passas
Outros;-;-;2018;Uvas passas
Total;26.389.410;49.746.647;2018;Uvas passas
Africa do Sul;21.618;18.334;2018;Suco de uva
Alemanha;80;652;2018;Suco de uva
Argentina;2.998;3.139;2018;Suco de uva
Austria;-;-;2018;Suco de uva
Canadá;-;-;2018;Suco de uva
Coreia do Sul, República;77.955;99.441;2018;Suco de uva
Coreia do Norte, República;-;-;2018;Suco de uva
Chile;-;-;2018;Suco de uva
China;-;-;2018;Suco de uva
Dinamarca;-;-;2018;Suco de uva
Espanha;422;806;2018;Suco de uva
Estados Unidos;14.541;8.226;2018;Suco de uva
França;-;-;2018;Suco de uva
Guiana;-;-;2018;Suco de uva
Israel;840;1.034;2018;Suco de uva
itália;-;-;2018;Suco de uva
Japão;-;-;2018;Suco de uva
Líbano;-;-;2018;Suco de uva
México;-;-;2018;Suco de uva
Países Baixos;-;-;2018;Suco de uva
Panamá;-;-;2018;Suco de uva
Peru;-;-;2018;Suco de uva
Portugal;-;-;2018;Suco de uva
Reino Unido;-;-;2018;Suco de uva
Taiwan;-;-;2018;Suco de uva
Turquia;-;-;2018;Suco de uva
Uruguai;225;600;2018;Suco de uva
Venezuela;-;-;2018;Suco de uva
Outros;-;-;2018;Suco de uva
Total;118.679;132.232;2018;Suco de uva
Africa do Sul;1.092.042;3.604.038;2019;Vinhos de mesa
Alemanha;101.055;412.794;2019;Vinhos de mesa
Argélia;-;-;2019;Vinhos de mesa
Arábia Saudita;-;-;2019;Vinhos de mesa
Argentina;16.548.931;54.527.380;2019;Vinhos de mesa
Armênia;-;-;2019;Vinhos de mesa
Austrália;16.292;1.214.643;2019;Vinhos de mesa
Áustria;348.289;128.379;2019;Vinhos de mesa
Bermudas;-;-;2019;Vinhos de mesa
Bélgica;7;30;2019;Vinhos de mesa
Bolívia;-;-;2019;Vinhos de mesa
Bósnia-Herzegovina;-;-;2019;Vinhos de mesa
Brasil;29.295;246.008;2019;Vinhos de mesa
Bulgária;10.944;9.915;2019;Vinhos de mesa
Canada;-;-;2019;Vinhos de mesa
Chile;52.697.108;145.471.294;2019;Vinhos de mesa
China;317;2.458;2019;Vinhos de mesa
Coreia do Sul, República;-;-;2019;Vinhos de mesa
Croácia;450;2.900;2019;Vinhos de mesa
Cuba;-;-;2019;Vinhos de mesa
Emirados Árabes Unidos;-;-;2019;Vinhos de mesa
Eslovênia;30.968;101.190;2019;Vinhos de mesa
Eslováquia;459;3.160;2019;Vinhos de mesa
Espanha;5.797.980;17.111.436;2019;Vinhos de mesa
Estados Unidos;534.870;2.400.830;2019;Vinhos de mesa
França;5.324.383;24.299.524;2019;Vinhos de mesa
Geórgia;21.748;41.161;2019;Vinhos de mesa
Geórgia do Sul e Sandwich do Sul, Ilhas;-;-;2019;Vinhos de mesa
Grécia;21.251;70.881;2019;Vinhos de mesa
Hong Kong;-;-;2019;Vinhos de mesa
Hungria;34.591;146.500;2019;Vinhos de mesa
Indonésia;258;1.464;2019;Vinhos de mesa
Irlanda;179;1.705;2019;Vinhos de mesa
Israel;52.237;182.602;2019;Vinhos de mesa
Itália;10.323.254;33.355.982;2019;Vinhos de mesa
Japão;153;1.429;2019;Vinhos de mesa
Iugoslávia;-;-;2019;Vinhos de mesa
Líbano;21.836;167.358;2019;Vinhos de mesa
Luxemburgo;-;-;2019;Vinhos de mesa
Macedônia;1.323;874;2019;Vinhos de mesa
Marrocos;2.250;16.816;2019;Vinhos de mesa
México;646;3.927;2019;Vinhos de mesa
Moldávia;-;-;2019;Vinhos de mesa
Montenegro;1.701;5.440;2019;Vinhos de mesa
Noruega;-;-;2019;Vinhos de mesa
Nova Zelândia;133.179;776.830;2019;Vinhos de mesa
Países Baixos (Holanda);634;5.297;2019;Vinhos de mesa
Panamá;17;96;2019;Vinhos de mesa
Peru;-;-;2019;Vinhos de mesa
Porto Rico;21;115;2019;Vinhos de mesa
Portugal;18.228.699;51.444.189;2019;Vinhos de mesa
Reino Unido;4.819;46.623;2019;Vinhos de mesa
Republica Dominicana;-;-;2019;Vinhos de mesa
Romênia;5.196;6.706;2019;Vinhos de mesa
Rússia;-;-;2019;Vinhos de mesa
San Marino;-;-;2019;Vinhos de mesa
Sérvia;-;-;2019;Vinhos de mesa
Síria;641;409;2019;Vinhos de mesa
Suazilândia;-;-;2019;Vinhos de mesa
Suíça;4.510;63.619;2019;Vinhos de mesa
Tcheca, República;-;-;2019;Vinhos de mesa
Tunísia;-;-;2019;Vinhos de mesa
Turquia;-;-;2019;Vinhos de mesa
Ucrânia;4.646;3.074;2019;Vinhos de mesa
Uruguai;2.778.244;7.938.059;2019;Vinhos de mesa
Não consta na tabela;-;-;2019;Vinhos de mesa
Não declarados;-;-;2019;Vinhos de mesa
Outros;-;-;2019;Vinhos de mesa
Total;114.175.423;343.817.135;2019;Vinhos de mesa
Africa do Sul;17.583;72.077;2019;Espumantes
Alemanha;26.853;169.989;2019;Espumantes
Argentina;757.716;2.282.614;2019;Espumantes
Austrália;16.701;27.592;2019;Espumantes
Áustria;1.269;11.571;2019;Espumantes
Bermudas;-;-;2019;Espumantes
Bahamas;-;-;2019;Espumantes
Bélgica;-;-;2019;Espumantes
Brasil;15.464;238.268;2019;Espumantes
Bulgária;-;-;2019;Espumantes
Canada;-;-;2019;Espumantes
Chile;233.064;912.613;2019;Espumantes
Croácia;-;-;2019;Espumantes
Cuba;-;-;2019;Espumantes
Emirados Árabes Unidos;-;-;2019;Espumantes
Eslovênia;518;2.539;2019;Espumantes
Espanha;1.440.241;4.463.736;2019;Espumantes
Estados Unidos;13.239;105.197;2019;Espumantes
França;1.610.293;13.991.734;2019;Espumantes
Geórgia;-;-;2019;Espumantes
Granada;-;-;2019;Espumantes
Grécia;230;318;2019;Espumantes
Hong Kong;-;-;2019;Espumantes
Hungria;585;1.379;2019;Espumantes
Indonésia;66;529;2019;Espumantes
Irlanda;-;-;2019;Espumantes
Israel;5.035;17.085;2019;Espumantes
Itália;1.874.314;4.790.173;2019;Espumantes
Luxemburgo;518;4.067;2019;Espumantes
México;133;1.104;2019;Espumantes
Moldávia;-;-;2019;Espumantes
Nova Zelândia;72;657;2019;Espumantes
Países Baixos;827;47.027;2019;Espumantes
Panamá;-;-;2019;Espumantes
Peru;-;-;2019;Espumantes
Portugal;144.296;621.259;2019;Espumantes
Reino Unido;1.320;11.869;2019;Espumantes
Romênia;-;-;2019;Espumantes
Suíça;-;-;2019;Espumantes
Tunísia;-;-;2019;Espumantes
Ucrânia;-;-;2019;Espumantes
Uruguai;2.241;22.983;2019;Espumantes
Não consta na tabela;-;-;2019;Espumantes
Não declarados;-;-;2019;Espumantes
Outros;-;-;2019;Espumantes
Total;6.162.578;27.796.380;2019;Espumantes
Argélia;-;-;2019;Uvas frescas
Argentina;3.211.513;4.659.791;2019;Uvas frescas
Brasil;-;-;2019;Uvas frescas
Chile;9.082.957;13.450.429;2019;Uvas frescas
Colômbia;-;-;2019;Uvas frescas
Egito;-;-;2019;Uvas frescas
Espanha;51.079;109.171;2019;Uvas frescas
Estados Unidos;1.343;10.481;2019;Uvas frescas
Grécia;-;-;2019;Uvas frescas
Itália;591.991;1.020.673;2019;Uvas frescas
México;-;-;2019;Uvas frescas
Peru;1.585.923;2.862.870;2019;Uvas frescas
Paraguai;-;-;2019;Uvas frescas
Portugal;-;-;2019;Uvas frescas
Panamá;-;-;2019;Uvas frescas
Reino Unido;-;-;2019;Uvas frescas
Uruguai;-;-;2019;Uvas frescas
Venezuela;-;-;2019;Uvas frescas
Não consta na tabela;-;-;2019;Uvas frescas
Outros;-;-;2019;Uvas frescas
Total;14.524.806;22.113.415;2019;Uvas frescas
Afeganistão;40.000;65.452;2019;Uvas passas
África do Sul;270.875;763.921;2019;Uvas passas
Alemanha, República Democrática;-;-;2019;Uvas passas
Arábia Saudita;-;-;2019;Uvas passas
Argentina;24.135.143;48.810.789;2019;Uvas passas
Austrália;-;-;2019;Uvas passas
Bélgica;-;-;2019;Uvas passas
Chile;384.437;1.096.176;2019;Uvas passas
China;-;-;2019;Uvas passas
China Continental;934.000;1.352.954;2019;Uvas passas
Cingapura;-;-;2019;Uvas passas
Costa Rica;-;-;2019;Uvas passas
Emirados;-;-;2019;Uvas passas
Espanha;1;24;2019;Uvas passas
Estados Unidos;90.132;345.044;2019;Uvas passas
França;-;-;2019;Uvas passas
Grécia;-;-;2019;Uvas passas
Guiana Britânica;-;-;2019;Uvas passas
Índia;481.000;677.056;2019;Uvas passas
Irã;646.000;1.369.316;2019;Uvas passas
Itália;-;-;2019;Uvas passas
Japão;-;-;2019;Uvas passas
México;-;-;2019;Uvas passas
Países Baixos;-;-;2019;Uvas passas
Paraguai;-;-;2019;Uvas passas
Peru;-;-;2019;Uvas passas
Portugal;0;2;2019;Uvas passas
Reino Unido;11;209;2019;Uvas passas
Suécia;-;-;2019;Uvas passas
Turquia;427.590;865.709;2019;Uvas passas
Uruguai;-;-;2019;Uvas passas
Uzbequistão;399.630;624.285;2019;Uvas passas
Venezuela;-;-;2019;Uvas passas
Não consta na tabela;-;-;2019;Uvas passas
Outros;-;-;2019;Uvas passas
Total;27.808.819;55.970.937;2019;Uvas passas
Africa do Sul;-;-;2019;Suco de uva
Alemanha;-;-;2019;Suco de uva
Argentina;-;-;2019;Suco de uva
Austria;666;655;2019;Suco de uva
Canadá;-;-;2019;Suco de uva
Coreia do Sul, República;-;-;2019;Suco de uva
Coreia do Norte, República;-;-;2019;Suco de uva
Chile;-;-;2019;Suco de uva
China;-;-;2019;Suco de uva
Dinamarca;-;-;2019;Suco de uva
Espanha;-;-;2019;Suco de uva
Estados Unidos;9.273;14.093;2019;Suco de uva
França;-;-;2019;Suco de uva
Guiana;-;-;2019;Suco de uva
Israel;3.360;3.609;2019;Suco de uva
itália;-;-;2019;Suco de uva
Japão;-;-;2019;Suco de uva
Líbano;-;-;2019;Suco de uva
México;-;-;2019;Suco de uva
Países Baixos;-;-;2019;Suco de uva
Panamá;-;-;2019;Suco de uva
Peru;-;-;2019;Suco de uva
Portugal;-;-;2019;Suco de uva
Reino Unido;-;-;2019;Suco de uva
Taiwan;-;-;2019;Suco de uva
Turquia;-;-;2019;Suco de uva
Uruguai;-;-;2019;Suco de uva
Venezuela;-;-;2019;Suco de uva
Outros;-;-;2019;Suco de uva
Total;13.299;18.357;2019;Suco de uva
Africa do Sul;627.150;1.701.072;2020;Vinhos de mesa
Alemanha;136.992;504.168;2020;Vinhos de mesa
Argélia;-;-;2020;Vinhos de mesa
Arábia Saudita;-;-;2020;Vinhos de mesa
Argentina;22.610.267;66.322.932;2020;Vinhos de mesa
Armênia;-;-;2020;Vinhos de mesa
Austrália;212.595;792.051;2020;Vinhos de mesa
Áustria;6.540;52.348;2020;Vinhos de mesa
Bermudas;-;-;2020;Vinhos de mesa
Bélgica;-;-;2020;Vinhos de mesa
Bolívia;-;-;2020;Vinhos de mesa
Bósnia-Herzegovina;1.218;902;2020;Vinhos de mesa
Brasil;4.347;41.213;2020;Vinhos de mesa
Bulgária;23.110;58.319;2020;Vinhos de mesa
Canada;-;-;2020;Vinhos de mesa
Chile;72.726.186;176.540.499;2020;Vinhos de mesa
China;-;-;2020;Vinhos de mesa
Coreia do Sul, República;-;-;2020;Vinhos de mesa
Croácia;-;-;2020;Vinhos de mesa
Cuba;-;-;2020;Vinhos de mesa
Emirados Árabes Unidos;-;-;2020;Vinhos de mesa
Eslovênia;11.392;39.771;2020;Vinhos de mesa
Eslováquia;-;-;2020;Vinhos de mesa
Espanha;7.169.384;19.802.061;2020;Vinhos de mesa
Estados Unidos;366.584;2.119.234;2020;Vinhos de mesa
França;5.658.139;24.894.394;2020;Vinhos de mesa
Geórgia;20.274;42.948;2020;Vinhos de mesa
Geórgia do Sul e Sandwich do Sul, Ilhas;-;-;2020;Vinhos de mesa
Grécia;61.181;219.292;2020;Vinhos de mesa
Hong Kong;311;2.776;2020;Vinhos de mesa
Hungria;5.254;25.250;2020;Vinhos de mesa
Indonésia;-;-;2020;Vinhos de mesa
Irlanda;-;-;2020;Vinhos de mesa
Israel;38.239;224.349;2020;Vinhos de mesa
Itália;9.659.999;32.477.890;2020;Vinhos de mesa
Japão;-;-;2020;Vinhos de mesa
Iugoslávia;-;-;2020;Vinhos de mesa
Líbano;12.384;45.908;2020;Vinhos de mesa
Luxemburgo;-;-;2020;Vinhos de mesa
Macedônia;-;-;2020;Vinhos de mesa
Marrocos;2.160;8.326;2020;Vinhos de mesa
México;33;181;2020;Vinhos de mesa
Moldávia;5.832;8.965;2020;Vinhos de mesa
Montenegro;-;-;2020;Vinhos de mesa
Noruega;-;-;2020;Vinhos de mesa
Nova Zelândia;15.372;89.763;2020;Vinhos de mesa
Países Baixos (Holanda);2.285;22.990;2020;Vinhos de mesa
Panamá;-;-;2020;Vinhos de mesa
Peru;-;-;2020;Vinhos de mesa
Porto Rico;54;1.090;2020;Vinhos de mesa
Portugal;23.627.260;66.353.572;2020;Vinhos de mesa
Reino Unido;2.586;22.935;2020;Vinhos de mesa
Republica Dominicana;-;-;2020;Vinhos de mesa
Romênia;30.635;70.269;2020;Vinhos de mesa
Rússia;-;-;2020;Vinhos de mesa
San Marino;-;-;2020;Vinhos de mesa
Sérvia;-;-;2020;Vinhos de mesa
Síria;-;-;2020;Vinhos de mesa
Suazilândia;-;-;2020;Vinhos de mesa
Suíça;735;5.848;2020;Vinhos de mesa
Tcheca, República;-;-;2020;Vinhos de mesa
Tunísia;-;-;2020;Vinhos de mesa
Turquia;17.563;55.039;2020;Vinhos de mesa
Ucrânia;-;-;2020;Vinhos de mesa
Uruguai;4.079.076;10.146.829;2020;Vinhos de mesa
Não consta na tabela;-;-;2020;Vinhos de mesa
Não declarados;-;-;2020;Vinhos de mesa
Outros;-;-;2020;Vinhos de mesa
Total;147.135.137;402.693.184;2020;Vinhos de mesa
Africa do Sul;3.574;14.542;2020;Espumantes
Alemanha;21.174;65.359;2020;Espumantes
Argentina;469.547;1.304.986;2020;Espumantes
Austrália;7.426;15.190;2020;Espumantes
Áustria;909;9.399;2020;Espumantes
Bermudas;-;-;2020;Espumantes
Bahamas;-;-;2020;Espumantes
Bélgica;-;-;2020;Espumantes
Brasil;3.491;106.310;2020;Espumantes
Bulgária;-;-;2020;Espumantes
Canada;-;-;2020;Espumantes
Chile;253.225;775.535;2020;Espumantes
Croácia;-;-;2020;Espumantes
Cuba;-;-;2020;Espumantes
Emirados Árabes Unidos;-;-;2020;Espumantes
Eslovênia;68;327;2020;Espumantes
Espanha;1.421.655;3.871.128;2020;Espumantes
Estados Unidos;13.255;31.083;2020;Espumantes
França;1.116.188;8.814.571;2020;Espumantes
Geórgia;-;-;2020;Espumantes
Granada;-;-;2020;Espumantes
Grécia;-;-;2020;Espumantes
Hong Kong;72;5.061;2020;Espumantes
Hungria;765;2.061;2020;Espumantes
Indonésia;-;-;2020;Espumantes
Irlanda;-;-;2020;Espumantes
Israel;296;9.540;2020;Espumantes
Itália;1.524.542;3.544.718;2020;Espumantes
Luxemburgo;-;-;2020;Espumantes
México;-;-;2020;Espumantes
Moldávia;-;-;2020;Espumantes
Nova Zelândia;-;-;2020;Espumantes
Países Baixos;3.412;151.690;2020;Espumantes
Panamá;-;-;2020;Espumantes
Peru;-;-;2020;Espumantes
Portugal;102.324;324.099;2020;Espumantes
Reino Unido;2.309;17.975;2020;Espumantes
Romênia;-;-;2020;Espumantes
Suíça;481;15.222;2020;Espumantes
Tunísia;-;-;2020;Espumantes
Ucrânia;-;-;2020;Espumantes
Uruguai;2.908;18.124;2020;Espumantes
Não consta na tabela;-;-;2020;Espumantes
Não declarados;-;-;2020;Espumantes
Outros;-;-;2020;Espumantes
Total;4.947.621;19.096.920;2020;Espumantes
Argélia;21.746;34.476;2020;Uvas frescas
Argentina;1.798.220;2.559.671;2020;Uvas frescas
Brasil;-;-;2020;Uvas frescas
Chile;4.943.446;6.986.630;2020;Uvas frescas
Colômbia;-;-;2020;Uvas frescas
Egito;-;-;2020;Uvas frescas
Espanha;-;-;2020;Uvas frescas
Estados Unidos;-;-;2020;Uvas frescas
Grécia;-;-;2020;Uvas frescas
Itália;-;-;2020;Uvas frescas
México;-;-;2020;Uvas frescas
Peru;487.080;852.856;2020;Uvas frescas
Paraguai;-;-;2020;Uvas frescas
Portugal;-;-;2020;Uvas frescas
Panamá;-;-;2020;Uvas frescas
Reino Unido;-;-;2020;Uvas frescas
Uruguai;-;-;2020;Uvas frescas
Venezuela;-;-;2020;Uvas frescas
Não consta na tabela;-;-;2020;Uvas frescas
Outros;-;-;2020;Uvas frescas
Total;7.250.492;10.433.633;2020;Uvas frescas
Afeganistão;-;-;2020;Uvas passas
África do Sul;616.688;1.433.381;2020;Uvas passas
Alemanha, República Democrática;-;-;2020;Uvas passas
Arábia Saudita;-;-;2020;Uvas passas
Argentina;24.992.502;36.743.996;2020;Uvas passas
Austrália;-;-;2020;Uvas passas
Bélgica;-;-;2020;Uvas passas
Chile;286.774;567.197;2020;Uvas passas
China;172.000;178.472;2020;Uvas passas
China Continental;-;-;2020;Uvas passas
Cingapura;-;-;2020;Uvas passas
Costa Rica;-;-;2020;Uvas passas
Emirados;-;-;2020;Uvas passas
Espanha;-;-;2020;Uvas passas
Estados Unidos;105.360;266.627;2020;Uvas passas
França;-;-;2020;Uvas passas
Grécia;-;-;2020;Uvas passas
Guiana Britânica;-;-;2020;Uvas passas
Índia;883.000;813.317;2020;Uvas passas
Irã;435.600;927.189;2020;Uvas passas
Itália;-;-;2020;Uvas passas
Japão;-;-;2020;Uvas passas
México;-;-;2020;Uvas passas
Países Baixos;-;-;2020;Uvas passas
Paraguai;-;-;2020;Uvas passas
Peru;-;-;2020;Uvas passas
Portugal;-;-;2020;Uvas passas
Reino Unido;-;-;2020;Uvas passas
Suécia;-;-;2020;Uvas passas
Turquia;607.780;1.210.554;2020;Uvas passas
Uruguai;25.000;35.866;2020;Uvas passas
Uzbequistão;397.030;450.389;2020;Uvas passas
Venezuela;-;-;2020;Uvas passas
Não consta na tabela;-;-;2020;Uvas passas
Outros;-;-;2020;Uvas passas
Total;28.521.734;42.626.988;2020;Uvas passas
Africa do Sul;-;-;2020;Suco de uva
Alemanha;-;-;2020;Suco de uva
Argentina;-;-;2020;Suco de uva
Austria;-;-;2020;Suco de uva
Canadá;-;-;2020;Suco de uva
Coreia do Sul, República;-;-;2020;Suco de uva
Coreia do Norte, República;-;-;2020;Suco de uva
Chile;-;-;2020;Suco de uva
China;-;-;2020;Suco de uva
Dinamarca;-;-;2020;Suco de uva
Espanha;-;-;2020;Suco de uva
Estados Unidos;28.180;25.418;2020;Suco de uva
França;-;-;2020;Suco de uva
Guiana;-;-;2020;Suco de uva
Israel;-;-;2020;Suco de uva
itália;-;-;2020;Suco de uva
Japão;-;-;2020;Suco de uva
Líbano;-;-;2020;Suco de uva
México;-;-;2020;Suco de uva
Países Baixos;-;-;2020;Suco de uva
Panamá;-;-;2020;Suco de uva
Peru;-;-;2020;Suco de uva
Portugal;-;-;2020;Suco de uva
Reino Unido;-;-;2020;Suco de uva
Taiwan;-;-;2020;Suco de uva
Turquia;-;-;2020;Suco de uva
Uruguai;-;-;2020;Suco de uva
Venezuela;-;-;2020;Suco de uva
Outros;-;-;2020;Suco de uva
Total;28.180;25.418;2020;Suco de uva
Africa do Sul;859.169;2.508.140;2021;Vinhos de mesa
Alemanha;106.541;546.967;2021;Vinhos de mesa
Argélia;-;-;2021;Vinhos de mesa
Arábia Saudita;2.510;8.761;2021;Vinhos de mesa
Argentina;26.869.241;79.527.959;2021;Vinhos de mesa
Armênia;-;-;2021;Vinhos de mesa
Austrália;366.875;1.383.093;2021;Vinhos de mesa
Áustria;13.427;141.822;2021;Vinhos de mesa
Bermudas;10;141;2021;Vinhos de mesa
Bélgica;-;-;2021;Vinhos de mesa
Bolívia;-;-;2021;Vinhos de mesa
Bósnia-Herzegovina;-;-;2021;Vinhos de mesa
Brasil;12.602;39.816;2021;Vinhos de mesa
Bulgária;34.185;105.623;2021;Vinhos de mesa
Canada;-;-;2021;Vinhos de mesa
Chile;69.617.587;182.568.098;2021;Vinhos de mesa
China;-;-;2021;Vinhos de mesa
Coreia do Sul, República;-;-;2021;Vinhos de mesa
Croácia;17.343;78.954;2021;Vinhos de mesa
Cuba;-;-;2021;Vinhos de mesa
Emirados Árabes Unidos;-;-;2021;Vinhos de mesa
Eslovênia;42.944;172.141;2021;Vinhos de mesa
Eslováquia;-;-;2021;Vinhos de mesa
Espanha;8.793.911;23.795.616;2021;Vinhos de mesa
Estados Unidos;506.405;2.809.649;2021;Vinhos de mesa
França;6.241.310;31.428.188;2021;Vinhos de mesa
Geórgia;19.188;32.901;2021;Vinhos de mesa
Geórgia do Sul e Sandwich do Sul, Ilhas;1.838;2.915;2021;Vinhos de mesa
Grécia;13.619;55.228;2021;Vinhos de mesa
Hong Kong;-;-;2021;Vinhos de mesa
Hungria;20.174;160.816;2021;Vinhos de mesa
Indonésia;-;-;2021;Vinhos de mesa
Irlanda;-;-;2021;Vinhos de mesa
Israel;60.281;298.732;2021;Vinhos de mesa
Itália;11.231.625;39.852.162;2021;Vinhos de mesa
Japão;-;-;2021;Vinhos de mesa
Iugoslávia;-;-;2021;Vinhos de mesa
Líbano;24.194;78.872;2021;Vinhos de mesa
Luxemburgo;-;-;2021;Vinhos de mesa
Macedônia;-;-;2021;Vinhos de mesa
Marrocos;986;6.958;2021;Vinhos de mesa
México;4;19;2021;Vinhos de mesa
Moldávia;25.998;66.480;2021;Vinhos de mesa
Montenegro;-;-;2021;Vinhos de mesa
Noruega;-;-;2021;Vinhos de mesa
Nova Zelândia;21.995;137.547;2021;Vinhos de mesa
Países Baixos (Holanda);-;-;2021;Vinhos de mesa
Panamá;-;-;2021;Vinhos de mesa
Peru;-;-;2021;Vinhos de mesa
Porto Rico;-;-;2021;Vinhos de mesa
Portugal;25.925.363;75.668.823;2021;Vinhos de mesa
Reino Unido;1.164;9.357;2021;Vinhos de mesa
Republica Dominicana;-;-;2021;Vinhos de mesa
Romênia;33.770;99.562;2021;Vinhos de mesa
Rússia;32.179;64.905;2021;Vinhos de mesa
San Marino;1.095;2.237;2021;Vinhos de mesa
Sérvia;3.471;8.302;2021;Vinhos de mesa
Síria;484;1.280;2021;Vinhos de mesa
Suazilândia;-;-;2021;Vinhos de mesa
Suíça;7;157;2021;Vinhos de mesa
Tcheca, República;225;5.528;2021;Vinhos de mesa
Tunísia;-;-;2021;Vinhos de mesa
Turquia;-;-;2021;Vinhos de mesa
Ucrânia;-;-;2021;Vinhos de mesa
Uruguai;3.788.831;10.063.341;2021;Vinhos de mesa
Não consta na tabela;-;-;2021;Vinhos de mesa
Não declarados;-;-;2021;Vinhos de mesa
Outros;-;-;2021;Vinhos de mesa
Total;154.690.551;451.731.090;2021;Vinhos de mesa
Africa do Sul;6.980;36.677;2021;Espumantes
Alemanha;19.977;46.237;2021;Espumantes
Argentina;723.847;2.211.657;2021;Espumantes
Austrália;8.062;26.208;2021;Espumantes
Áustria;90;1.434;2021;Espumantes
Bermudas;70;611;2021;Espumantes
Bahamas;-;-;2021;Espumantes
Bélgica;-;-;2021;Espumantes
Brasil;548;3.488;2021;Espumantes
Bulgária;-;-;2021;Espumantes
Canada;-;-;2021;Espumantes
Chile;232.948;686.466;2021;Espumantes
Croácia;-;-;2021;Espumantes
Cuba;-;-;2021;Espumantes
Emirados Árabes Unidos;-;-;2021;Espumantes
